person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,debt_to_income,age_group,loan_amnt_group
24,29000,1.0,D,6000,15.62,1,0.21,0,3,1,0,0,0,0,0,0,1,0,0,0.20689655172413793,青年,低
21,35000,5.0,B,4800,10.99,0,0.14,0,3,1,0,0,0,1,0,0,0,0,0,0.13714285714285715,青年,低
22,75000,4.0,A,3000,8.9,0,0.04,0,2,0,0,0,1,0,1,0,0,0,0,0.04,青年,低
24,35000,5.0,A,4800,5.42,0,0.14,0,3,1,0,0,0,1,0,0,0,0,0,0.13714285714285715,青年,低
23,75000,2.0,A,3000,7.327650910579088,0,0.04,0,2,0,0,0,1,0,0,0,0,1,0,0.04,青年,低
24,75000,4.0,C,3000,13.46354152367879,0,0.04,0,4,0,0,0,1,0,0,1,0,0,0,0.04,青年,低
23,35000,4.0,A,3825,7.49,0,0.11,0,4,1,0,0,0,0,0,0,0,0,1,0.10928571428571429,青年,低
23,77200,1.0,B,3000,9.63,0,0.04,0,2,0,0,0,1,0,1,0,0,0,0,0.038860103626943004,青年,低
25,77500,3.0,A,3000,6.54,0,0.04,0,4,0,0,0,1,0,0,1,0,0,0,0.03870967741935484,青年,低
25,35000,2.0,A,6400,7.327650910579088,0,0.18,0,2,0,0,1,0,0,0,0,1,0,0,0.18285714285714286,青年,低
23,78000,5.0,D,3000,16.89,0,0.04,0,3,0,0,0,1,0,0,0,0,0,1,0.038461538461538464,青年,低
22,78000,7.0,A,3000,6.99,0,0.04,0,4,0,0,0,1,0,0,0,0,1,0,0.038461538461538464,青年,低
22,78000,4.0,E,3000,16.32,0,0.04,0,2,0,0,0,1,0,0,0,0,0,1,0.038461538461538464,青年,低
22,83000,4.0,A,3000,9.63,0,0.04,0,3,0,0,0,1,0,1,0,0,0,0,0.03614457831325301,青年,低
25,84000,9.0,A,3000,5.79,0,0.04,0,3,0,0,0,1,1,0,0,0,0,0,0.03571428571428571,青年,低
25,67147,9.0,D,3000,16.02,1,0.04,1,4,0,0,0,1,0,0,0,1,0,0,0.04467809433034983,青年,低
22,35000,7.0,B,3500,11.49,0,0.1,0,3,1,0,0,0,0,0,0,0,1,0,0.1,青年,低
22,85000,5.0,B,3000,10.99,0,0.04,0,2,0,0,0,1,0,1,0,0,0,0,0.03529411764705882,青年,低
23,85000,5.0,A,3000,7.49,0,0.04,0,3,0,0,0,1,0,0,0,0,0,1,0.03529411764705882,青年,低
24,89523,8.0,B,3000,10.25,0,0.03,0,3,0,0,0,1,0,0,0,0,1,0,0.033510941322341746,青年,低
23,35000,2.0,A,5500,5.42,0,0.16,0,2,0,0,1,0,0,0,0,0,0,1,0.15714285714285714,青年,低
26,90000,5.0,B,3000,10.99555508249069,0,0.03,0,4,0,0,0,1,0,0,0,1,0,0,0.03333333333333333,青年,低
25,35000,5.0,B,10000,11.99,0,0.29,0,4,1,0,0,0,0,0,1,0,0,0,0.2857142857142857,青年,低
25,35000,6.0,A,5000,5.99,0,0.14,0,4,1,0,0,0,0,0,0,0,1,0,0.14285714285714285,青年,低
26,100000,3.0,C,3000,13.57,0,0.03,0,3,0,0,0,1,1,0,0,0,0,0,0.03,青年,低
22,29000,5.0,B,9000,10.99555508249069,1,0.31,0,4,1,0,0,0,1,0,0,0,0,0,0.3103448275862069,青年,低
24,100000,0.0,B,3000,9.76,0,0.03,0,3,0,0,0,1,0,0,1,0,0,0,0.03,青年,低
26,103000,4.0,A,3000,7.88,0,0.03,0,4,0,0,0,1,0,0,0,0,1,0,0.02912621359223301,青年,低
24,110000,8.0,A,3000,7.88,0,0.03,0,2,0,0,0,1,0,0,0,0,0,1,0.02727272727272727,青年,低
21,35000,5.0,A,4000,7.29,0,0.11,0,2,0,0,1,0,0,1,0,0,0,0,0.11428571428571428,青年,低
23,110000,6.0,C,3000,14.22,0,0.03,0,3,0,0,0,1,0,1,0,0,0,0,0.02727272727272727,青年,低
24,115154,8.0,C,3000,14.27,0,0.03,0,2,0,0,0,1,0,0,1,0,0,0,0.026052069402712888,青年,低
24,120390,8.0,A,3000,5.79,0,0.02,0,4,0,0,0,1,0,0,1,0,0,0,0.024919013207076998,青年,低
24,35000,3.0,A,3600,6.92,0,0.1,0,2,1,0,0,0,0,0,0,0,0,1,0.10285714285714286,青年,低
26,35000,1.0,B,5600,11.11,0,0.16,0,4,0,0,1,0,0,0,0,0,0,1,0.16,青年,低
21,35000,5.0,C,6500,13.43,0,0.19,0,2,0,0,1,0,0,1,0,0,0,0,0.18571428571428572,青年,低
24,125000,3.0,C,3000,14.72,0,0.02,1,3,0,0,0,1,1,0,0,0,0,0,0.024,青年,低
22,35000,7.0,A,4000,7.29,0,0.11,0,2,1,0,0,0,0,0,0,0,0,1,0.11428571428571428,青年,低
26,125000,10.0,B,3000,12.21,0,0.02,0,4,0,0,0,1,0,0,0,1,0,0,0.024,青年,低
24,35000,8.0,B,2000,10.37,0,0.06,0,2,1,0,0,0,0,0,0,0,0,1,0.05714285714285714,青年,低
25,137400,4.0,C,3000,13.06,1,0.02,0,2,0,0,0,1,0,1,0,0,0,0,0.021834061135371178,青年,低
25,17436,4.0,B,3025,11.49,1,0.17,0,2,0,0,0,1,0,0,0,0,0,1,0.173491626519844,青年,低
25,35000,3.0,C,3600,13.43,0,0.1,0,3,0,0,1,0,0,1,0,0,0,0,0.10285714285714286,青年,低
22,16800,1.0,B,3050,9.91,1,0.18,0,3,0,0,0,1,0,1,0,0,0,0,0.18154761904761904,青年,低
26,35000,4.0,B,7200,11.11,0,0.21,0,4,0,0,1,0,0,0,0,0,1,0,0.2057142857142857,青年,低
23,24000,0.0,A,3050,7.49,0,0.13,0,4,0,0,0,1,0,0,0,1,0,0,0.12708333333333333,青年,低
23,12000,2.0,B,3075,10.37,1,0.26,0,2,0,0,0,1,0,0,0,0,1,0,0.25625,青年,低
25,30000,1.0,B,3075,10.59,0,0.1,0,2,0,0,0,1,0,1,0,0,0,0,0.1025,青年,低
26,35000,0.0,A,8000,5.42,0,0.23,0,2,1,0,0,0,0,0,0,1,0,0,0.22857142857142856,青年,低
21,35000,5.0,B,1500,9.63,0,0.04,0,4,1,0,0,0,0,0,0,1,0,0,0.04285714285714286,青年,低
26,44000,0.0,B,3075,10.99,0,0.07,0,3,0,0,0,1,0,0,0,1,0,0,0.06988636363636364,青年,低
23,29000,4.0,F,10000,18.62,1,0.34,1,3,0,0,1,0,0,0,0,1,0,0,0.3448275862068966,青年,低
25,20000,0.0,B,3100,11.71,0,0.15,0,4,0,0,0,1,0,0,0,1,0,0,0.155,青年,低
26,35000,0.0,A,3800,6.54,0,0.11,0,3,1,0,0,0,0,0,1,0,0,0,0.10857142857142857,青年,低
23,20400,3.0,C,3125,12.61,0,0.15,0,3,0,0,0,1,0,0,0,0,1,0,0.15318627450980393,青年,低
26,35000,10.0,B,2500,9.25,0,0.07,0,3,1,0,0,0,0,0,1,0,0,0,0.07142857142857142,青年,低
21,15300,5.0,B,3150,10.99,1,0.21,0,4,0,0,0,1,0,0,1,0,0,0,0.20588235294117646,青年,低
25,42000,2.0,A,3150,5.79,0,0.07,0,4,0,0,0,1,0,1,0,0,0,0,0.075,青年,低
22,35000,6.0,A,8000,5.79,0,0.23,0,4,1,0,0,0,0,1,0,0,0,0,0.22857142857142856,青年,低
24,35000,2.0,B,3600,9.99,0,0.1,0,4,0,0,1,0,0,0,0,0,0,1,0.10285714285714286,青年,低
22,29000,6.0,A,12000,5.42,1,0.41,0,4,1,0,0,0,0,0,0,0,1,0,0.41379310344827586,青年,中
22,96000,4.0,B,3150,6.0,0,0.03,0,2,0,0,0,1,0,1,0,0,0,0,0.0328125,青年,低
21,28800,1.0,A,3175,6.03,0,0.11,0,4,0,0,0,1,0,1,0,0,0,0,0.11024305555555555,青年,低
24,12000,0.0,A,3200,5.99,1,0.27,0,3,0,0,0,1,0,0,0,0,1,0,0.26666666666666666,青年,低
24,35000,4.0,B,7775,10.99555508249069,0,0.22,0,2,1,0,0,0,0,0,0,1,0,0,0.22214285714285714,青年,低
21,12000,4.0,B,3200,11.49,1,0.27,0,2,0,0,0,1,0,0,0,0,0,1,0.26666666666666666,青年,低
26,15000,8.0,B,3200,12.21,1,0.21,0,2,0,0,0,1,0,0,0,1,0,0,0.21333333333333335,青年,低
22,15600,5.0,E,3200,17.93,1,0.21,0,4,0,0,0,1,0,0,0,0,0,1,0.20512820512820512,青年,低
25,16000,0.0,A,3200,9.32,1,0.2,0,2,0,0,0,1,1,0,0,0,0,0,0.2,青年,低
21,18000,1.0,A,3200,8.49,1,0.18,0,3,0,0,0,1,0,0,0,0,1,0,0.17777777777777778,青年,低
22,35000,3.0,C,3500,13.46354152367879,0,0.1,1,3,1,0,0,0,0,0,0,1,0,0,0.1,青年,低
23,18000,0.0,A,3200,7.327650910579088,1,0.18,0,4,0,0,0,1,0,0,1,0,0,0,0.17777777777777778,青年,低
23,29000,7.0,A,6000,7.88,1,0.21,0,2,1,0,0,0,0,0,0,0,1,0,0.20689655172413793,青年,低
21,35000,5.0,A,13650,7.51,0,0.39,0,4,1,0,0,0,1,0,0,0,0,0,0.39,青年,中
22,18996,3.0,D,3200,15.28,1,0.17,1,3,0,0,0,1,0,1,0,0,0,0,0.1684565171615077,青年,低
23,20000,1.0,A,3200,7.14,0,0.16,0,4,0,0,0,1,0,0,0,0,1,0,0.16,青年,低
23,20000,0.0,E,3200,16.0,1,0.16,0,2,0,0,0,1,0,0,0,0,0,1,0.16,青年,低
23,20800,4.0,D,3200,14.84,0,0.15,0,2,0,0,0,1,0,1,0,0,0,0,0.15384615384615385,青年,低
23,22000,2.0,B,3200,12.69,0,0.15,0,4,0,0,0,1,0,0,0,1,0,0,0.14545454545454545,青年,低
25,23040,0.0,C,3200,14.79,0,0.14,0,2,0,0,0,1,1,0,0,0,0,0,0.1388888888888889,青年,低
24,35000,2.0,B,8000,11.86,0,0.23,0,3,1,0,0,0,0,1,0,0,0,0,0.22857142857142856,青年,低
21,24000,3.0,C,3200,13.57,0,0.13,0,4,0,0,0,1,1,0,0,0,0,0,0.13333333333333333,青年,低
26,35000,10.0,A,6000,7.51,0,0.17,0,4,1,0,0,0,0,0,0,0,0,1,0.17142857142857143,青年,低
24,25000,6.0,C,3200,13.11,1,0.13,0,4,0,0,0,1,1,0,0,0,0,0,0.128,青年,低
25,27600,2.0,B,3200,12.21,0,0.12,0,2,0,0,0,1,0,0,0,0,0,1,0.11594202898550725,青年,低
22,28000,3.0,B,3200,10.59,0,0.11,0,2,0,0,0,1,0,1,0,0,0,0,0.11428571428571428,青年,低
21,30000,6.0,A,3200,7.327650910579088,0,0.11,0,2,0,0,0,1,0,0,0,0,1,0,0.10666666666666667,青年,低
25,30000,0.0,C,3200,13.99,0,0.11,0,2,0,0,0,1,0,0,0,1,0,0,0.10666666666666667,青年,低
26,30000,2.0,B,3200,10.99555508249069,0,0.11,0,3,0,0,0,1,1,0,0,0,0,0,0.10666666666666667,青年,低
21,30000,3.0,B,3200,11.14,0,0.11,0,3,0,0,0,1,0,0,0,1,0,0,0.10666666666666667,青年,低
25,30000,2.0,A,3200,8.0,0,0.11,0,4,0,0,0,1,0,0,0,1,0,0,0.10666666666666667,青年,低
24,35000,2.0,A,2950,7.327650910579088,0,0.08,0,4,1,0,0,0,0,0,0,1,0,0,0.08428571428571428,青年,低
23,31000,3.0,B,3200,11.49,0,0.1,0,4,0,0,0,1,0,1,0,0,0,0,0.1032258064516129,青年,低
23,31200,0.0,C,3200,13.49,0,0.1,1,4,0,0,0,1,0,1,0,0,0,0,0.10256410256410256,青年,低
22,31200,1.0,B,3200,11.99,0,0.1,0,2,0,0,0,1,0,0,0,0,0,1,0.10256410256410256,青年,低
22,32000,0.0,B,3200,10.2,0,0.1,0,3,0,0,0,1,0,0,0,0,1,0,0.1,青年,低
25,33000,9.0,A,3200,5.42,0,0.1,0,4,0,0,0,1,0,0,0,1,0,0,0.09696969696969697,青年,低
24,29000,8.0,B,1450,10.99555508249069,1,0.05,0,4,1,0,0,0,0,0,0,0,1,0,0.05,青年,低
25,29004,0.0,D,3200,17.49,1,0.11,1,2,0,0,0,1,0,0,1,0,0,0,0.11032960970900565,青年,低
26,35000,1.0,A,3000,6.76,0,0.09,0,3,1,0,0,0,0,0,0,0,0,1,0.08571428571428572,青年,低
22,30000,4.0,D,3200,15.62,1,0.11,1,4,0,0,0,1,1,0,0,0,0,0,0.10666666666666667,青年,低
21,31000,5.0,B,3200,10.37,1,0.1,0,3,0,0,0,1,1,0,0,0,0,0,0.1032258064516129,青年,低
22,37440,1.0,C,3200,13.04,0,0.09,1,2,0,0,0,1,0,1,0,0,0,0,0.08547008547008547,青年,低
26,38400,7.0,C,3200,13.49,0,0.08,0,2,0,0,0,1,0,0,0,0,1,0,0.08333333333333333,青年,低
25,33000,4.0,C,3200,12.99,1,0.1,1,2,0,0,0,1,0,0,1,0,0,0,0.09696969696969697,青年,低
24,41745,2.0,A,3200,9.63,0,0.08,0,3,0,0,0,1,0,0,0,0,1,0,0.07665588693256678,青年,低
22,42500,7.0,A,3200,7.49,0,0.08,0,4,0,0,0,1,0,1,0,0,0,0,0.07529411764705882,青年,低
26,43200,5.0,C,3200,14.35,0,0.07,1,4,0,0,0,1,0,1,0,0,0,0,0.07407407407407407,青年,低
24,44000,1.0,A,3200,8.0,0,0.07,0,2,0,0,0,1,0,0,0,1,0,0,0.07272727272727272,青年,低
22,44568,3.0,B,3200,10.99555508249069,0,0.07,0,4,0,0,0,1,0,0,0,0,1,0,0.07180039490217197,青年,低
21,45000,3.0,A,3200,6.54,0,0.07,0,4,0,0,0,1,0,0,0,0,1,0,0.07111111111111111,青年,低
22,35000,6.0,C,7500,13.92,0,0.21,0,3,1,0,0,0,0,1,0,0,0,0,0.21428571428571427,青年,低
23,45240,4.0,A,3200,7.37,0,0.07,0,3,0,0,0,1,0,0,0,0,0,1,0.07073386383731212,青年,低
26,29000,1.0,B,11200,11.14,1,0.39,0,4,1,0,0,0,0,0,1,0,0,0,0.38620689655172413,青年,中
25,42000,3.0,D,3200,15.7,1,0.08,1,2,0,0,0,1,0,0,0,1,0,0,0.0761904761904762,青年,低
23,49200,4.0,C,3200,13.48,0,0.07,1,3,0,0,0,1,0,0,0,1,0,0,0.06504065040650407,青年,低
22,50000,1.0,A,3200,8.49,0,0.06,0,4,0,0,0,1,0,0,0,0,0,1,0.064,青年,低
22,51000,2.0,B,3200,10.99,0,0.06,0,2,0,0,0,1,0,1,0,0,0,0,0.06274509803921569,青年,低
23,35000,6.0,B,8400,12.18,0,0.24,0,3,1,0,0,0,0,1,0,0,0,0,0.24,青年,低
25,48000,0.0,F,3200,18.609158878504672,1,0.07,1,4,0,0,0,1,0,1,0,0,0,0,0.06666666666666667,青年,低
24,54731,2.0,B,3200,11.83,0,0.06,0,2,0,0,0,1,1,0,0,0,0,0,0.05846777877254207,青年,低
23,35000,7.0,F,15000,18.43,0,0.43,1,2,1,0,0,0,0,1,0,0,0,0,0.42857142857142855,青年,中
23,35000,0.0,B,12800,11.83,1,0.37,0,2,0,1,0,0,0,0,0,0,1,0,0.3657142857142857,青年,中
26,55000,1.0,A,3200,8.49,0,0.06,0,3,0,0,0,1,0,1,0,0,0,0,0.05818181818181818,青年,低
22,35000,6.0,B,3500,11.48,0,0.1,0,4,1,0,0,0,0,1,0,0,0,0,0.1,青年,低
24,58000,2.0,C,3200,14.35,0,0.06,0,2,0,0,0,1,0,0,0,0,0,1,0.05517241379310345,青年,低
22,60000,6.0,B,3200,11.71,0,0.05,0,2,0,0,0,1,0,0,0,1,0,0,0.05333333333333334,青年,低
22,54000,5.0,D,3200,16.49,1,0.06,1,4,0,0,0,1,0,0,1,0,0,0,0.05925925925925926,青年,低
24,60000,3.0,A,3200,7.14,0,0.05,0,3,0,0,0,1,1,0,0,0,0,0,0.05333333333333334,青年,低
26,61200,9.0,B,3200,9.91,0,0.05,0,2,0,0,0,1,0,0,0,0,1,0,0.05228758169934641,青年,低
26,35000,1.0,D,5000,14.42,0,0.14,1,2,1,0,0,0,0,1,0,0,0,0,0.14285714285714285,青年,低
26,65000,5.0,B,3200,11.71,0,0.05,0,3,0,0,0,1,1,0,0,0,0,0,0.04923076923076923,青年,低
24,35000,3.0,D,13000,14.74,0,0.37,0,3,1,0,0,0,0,0,0,0,1,0,0.37142857142857144,青年,中
24,59000,8.0,C,3200,13.8,1,0.05,0,3,0,0,0,1,0,0,0,1,0,0,0.05423728813559322,青年,低
24,65004,0.0,B,3200,9.99,0,0.05,0,4,0,0,0,1,0,0,1,0,0,0,0.049227739831394994,青年,低
24,72000,8.0,C,3200,13.92,0,0.04,0,3,0,0,0,1,0,0,0,0,1,0,0.044444444444444446,青年,低
22,75000,6.0,C,3200,10.28,0,0.04,0,4,0,0,0,1,0,1,0,0,0,0,0.042666666666666665,青年,低
24,35000,1.0,E,3500,16.0,0,0.1,0,3,0,0,1,0,0,0,0,0,0,1,0.1,青年,低
26,35000,1.0,B,6000,12.21,0,0.17,0,4,1,0,0,0,0,0,0,0,1,0,0.17142857142857143,青年,低
25,78000,5.0,C,3200,12.99,0,0.04,1,4,0,0,0,1,0,0,1,0,0,0,0.041025641025641026,青年,低
24,83000,3.0,A,3200,6.99,0,0.04,0,3,0,0,0,1,0,0,1,0,0,0,0.03855421686746988,青年,低
23,78000,3.0,B,3200,10.99,1,0.04,0,3,0,0,0,1,0,1,0,0,0,0,0.041025641025641026,青年,低
21,85000,5.0,B,3200,10.25,0,0.04,0,4,0,0,0,1,0,0,0,0,1,0,0.03764705882352941,青年,低
25,78000,2.0,D,3200,14.59,1,0.04,1,3,0,0,0,1,0,0,1,0,0,0,0.041025641025641026,青年,低
21,35000,1.0,A,4950,7.68,0,0.14,0,4,1,0,0,0,0,0,0,1,0,0,0.14142857142857143,青年,低
22,29000,0.0,B,7500,10.08,1,0.26,0,4,0,1,0,0,1,0,0,0,0,0,0.25862068965517243,青年,低
22,35000,6.0,C,7500,11.34,0,0.21,1,2,1,0,0,0,0,0,0,0,1,0,0.21428571428571427,青年,低
22,10200,4.0,C,3250,13.46354152367879,1,0.32,1,2,0,0,0,1,0,0,0,0,0,1,0.31862745098039214,青年,低
21,12000,2.0,B,3250,9.99,1,0.27,0,2,0,0,0,1,0,0,1,0,0,0,0.2708333333333333,青年,低
21,35000,2.0,A,800,7.37,0,0.02,0,3,1,0,0,0,0,0,0,0,0,1,0.022857142857142857,青年,低
22,14400,6.0,D,3250,16.29,1,0.23,0,4,0,0,0,1,0,0,0,0,1,0,0.22569444444444445,青年,低
24,16000,0.0,B,3250,12.42,1,0.2,0,4,0,0,0,1,0,0,0,0,0,1,0.203125,青年,低
22,17004,5.0,A,3250,6.91,1,0.19,0,2,0,0,0,1,1,0,0,0,0,0,0.191131498470948,青年,低
23,18000,1.0,C,3250,13.46354152367879,1,0.18,1,4,0,0,0,1,0,0,0,0,1,0,0.18055555555555555,青年,低
23,18000,1.0,C,3250,13.22,1,0.18,0,2,0,0,0,1,0,0,0,0,0,1,0.18055555555555555,青年,低
25,35000,1.0,D,5400,12.17,0,0.15,0,4,1,0,0,0,0,0,1,0,0,0,0.15428571428571428,青年,低
22,35004,3.0,A,3000,7.9,0,0.09,0,4,0,0,1,0,0,0,0,0,0,1,0.08570449091532396,青年,低
22,20400,5.0,C,3250,14.26,1,0.16,1,2,0,0,0,1,0,0,0,1,0,0,0.15931372549019607,青年,低
24,25000,3.0,D,3250,13.67,0,0.13,0,4,0,0,0,1,0,1,0,0,0,0,0.13,青年,低
22,35004,1.0,B,9000,10.0,0,0.26,0,2,0,0,1,0,0,0,0,0,0,1,0.2571134727459719,青年,低
26,28000,2.0,D,3250,14.59,1,0.12,0,4,0,0,0,1,0,0,1,0,0,0,0.11607142857142858,青年,低
24,35004,5.0,A,7000,5.42,0,0.2,0,3,1,0,0,0,0,1,0,0,0,0,0.19997714546908923,青年,低
21,35004,5.0,B,1500,9.62,0,0.04,0,2,0,0,1,0,0,0,0,0,0,1,0.04285224545766198,青年,低
25,30000,0.0,A,3250,5.42,0,0.11,0,3,0,0,0,1,1,0,0,0,0,0,0.10833333333333334,青年,低
22,35000,0.0,A,3250,6.54,0,0.09,0,3,0,0,0,1,0,1,0,0,0,0,0.09285714285714286,青年,低
24,39000,0.0,A,3250,8.94,1,0.08,0,2,0,0,0,1,1,0,0,0,0,0,0.08333333333333333,青年,低
21,35004,0.0,D,3000,15.58,0,0.09,0,3,0,0,1,0,0,1,0,0,0,0,0.08570449091532396,青年,低
21,29004,3.0,E,7400,17.56,1,0.26,0,3,1,0,0,0,0,1,0,0,0,0,0.2551372224520756,青年,低
24,35004,3.0,A,9600,7.88,0,0.27,0,3,1,0,0,0,0,0,0,0,1,0,0.2742543709290367,青年,低
24,35004,8.0,D,8000,14.96,0,0.23,0,4,0,0,1,0,1,0,0,0,0,0,0.22854530910753057,青年,低
22,28956,2.0,A,3300,8.49,0,0.11,0,3,0,0,0,1,0,0,0,0,0,1,0.11396601740571902,青年,低
22,35004,0.0,A,10000,7.51,0,0.29,0,4,0,0,1,0,0,0,0,1,0,0,0.2856816363844132,青年,低
24,33000,2.0,C,3300,12.99,0,0.1,0,4,0,0,0,1,0,0,0,0,0,1,0.1,青年,低
26,33600,4.0,D,3300,15.65,0,0.1,0,4,0,0,0,1,0,0,0,1,0,0,0.09821428571428571,青年,低
21,35004,1.0,A,3600,8.0,0,0.1,0,2,1,0,0,0,0,0,0,0,0,1,0.10284538909838875,青年,低
22,66000,0.0,C,3300,14.65,0,0.05,1,2,0,0,0,1,0,0,0,0,0,1,0.05,青年,低
21,70000,3.0,C,3300,13.46354152367879,0,0.05,0,4,0,0,0,1,0,0,0,0,1,0,0.047142857142857146,青年,低
21,90000,2.0,B,3300,11.71,0,0.04,0,4,0,0,0,1,0,0,0,0,0,1,0.03666666666666667,青年,低
24,35004,6.0,A,18225,9.63,1,0.52,0,3,0,1,0,0,0,0,0,1,0,0,0.520654782310593,青年,中
25,37000,2.0,B,3325,11.49,0,0.09,0,3,0,0,0,1,0,0,0,0,0,1,0.08986486486486486,青年,低
22,35004,0.0,B,8400,10.39,0,0.24,0,2,1,0,0,0,0,0,0,0,0,1,0.2399725745629071,青年,低
24,30000,2.0,C,3350,14.72,0,0.11,1,2,0,0,0,1,1,0,0,0,0,0,0.11166666666666666,青年,低
25,36000,8.0,A,3350,7.9,0,0.09,0,4,0,0,0,1,0,0,0,0,1,0,0.09305555555555556,青年,低
24,77300,4.0,A,3350,7.327650910579088,0,0.04,0,3,0,0,0,1,0,0,0,0,1,0,0.04333764553686934,青年,低
21,33000,5.0,C,3375,13.49,0,0.1,1,3,0,0,0,1,0,0,0,0,0,1,0.10227272727272728,青年,低
25,11000,3.0,B,3400,10.99555508249069,1,0.31,0,2,0,0,0,1,0,0,0,1,0,0,0.3090909090909091,青年,低
23,24290,0.0,A,3400,7.51,0,0.14,0,4,0,0,0,1,0,0,0,1,0,0,0.1399752984767394,青年,低
22,28404,7.0,A,3400,8.94,0,0.12,0,3,0,0,0,1,0,1,0,0,0,0,0.11970145049992958,青年,低
25,35138,3.0,B,1000,10.99555508249069,0,0.03,0,3,1,0,0,0,1,0,0,0,0,0,0.02845921794069099,青年,低
26,29000,0.0,D,3400,15.62,1,0.12,1,4,0,0,0,1,0,0,1,0,0,0,0.11724137931034483,青年,低
23,40000,0.0,A,3400,6.92,0,0.09,0,3,0,0,0,1,0,0,0,0,0,1,0.085,青年,低
23,51996,0.0,F,3400,17.58,1,0.07,0,4,0,0,0,1,0,0,1,0,0,0,0.06538964535733519,青年,低
22,29280,0.0,C,12000,11.66,1,0.41,1,3,1,0,0,0,0,1,0,0,0,0,0.4098360655737705,青年,中
23,35292,7.0,A,2100,7.51,0,0.06,0,2,1,0,0,0,0,1,0,0,0,0,0.059503570214212854,青年,低
24,60000,5.0,D,3400,15.361448400724202,0,0.06,0,2,0,0,0,1,0,0,1,0,0,0,0.056666666666666664,青年,低
23,80004,2.0,A,3400,8.49,0,0.04,0,3,0,0,0,1,1,0,0,0,0,0,0.04249787510624469,青年,低
23,35352,4.0,A,6500,5.42,0,0.18,0,2,1,0,0,0,0,1,0,0,0,0,0.18386512785698123,青年,低
25,29360,5.0,B,8875,12.69,1,0.3,0,3,1,0,0,0,0,0,0,0,1,0,0.30228201634877383,青年,低
22,35360,6.0,A,9600,5.99,0,0.27,0,4,1,0,0,0,0,1,0,0,0,0,0.27149321266968324,青年,低
24,114750,1.0,B,3400,12.21,1,0.03,0,4,0,0,0,1,0,0,0,1,0,0,0.02962962962962963,青年,低
21,35360,2.0,D,12250,15.31,0,0.35,0,4,1,0,0,0,0,1,0,0,0,0,0.3464366515837104,青年,中
25,35360,9.0,A,10000,8.94,0,0.28,0,2,1,0,0,0,0,0,0,1,0,0,0.2828054298642534,青年,低
26,14000,8.0,B,3450,12.69,1,0.25,0,3,0,0,0,1,0,0,1,0,0,0,0.24642857142857144,青年,低
25,25000,5.0,B,3450,11.99,1,0.14,0,4,0,0,0,1,0,0,1,0,0,0,0.138,青年,低
22,12000,1.0,D,3500,15.65,1,0.29,1,2,0,0,0,1,0,1,0,0,0,0,0.2916666666666667,青年,低
23,35375,7.0,A,5600,6.76,0,0.16,0,3,1,0,0,0,1,0,0,0,0,0,0.15830388692579506,青年,低
22,12996,2.0,A,3500,8.59,1,0.27,0,4,0,0,0,1,0,0,0,1,0,0,0.2693136349646045,青年,低
21,13500,0.0,B,3500,9.96,1,0.26,0,2,0,0,0,1,0,0,0,0,0,1,0.25925925925925924,青年,低
21,15600,2.0,D,3500,16.07,1,0.22,0,3,0,0,0,1,0,0,0,0,1,0,0.22435897435897437,青年,低
21,29400,0.0,B,12000,11.83,1,0.41,0,4,1,0,0,0,0,0,0,1,0,0,0.40816326530612246,青年,中
22,17280,0.0,D,3500,15.361448400724202,1,0.2,1,4,0,0,0,1,0,1,0,0,0,0,0.2025462962962963,青年,低
26,29400,4.0,A,12000,9.32,1,0.41,0,4,1,0,0,0,0,0,0,1,0,0,0.40816326530612246,青年,中
22,18000,0.0,C,3500,13.48,1,0.19,1,2,0,0,0,1,0,0,0,0,0,1,0.19444444444444445,青年,低
21,18456,2.0,C,3500,13.35,1,0.19,1,2,0,0,0,1,0,0,0,1,0,0,0.18964022540095363,青年,低
24,19000,4.0,A,3500,7.88,1,0.18,0,2,0,0,0,1,0,0,0,1,0,0,0.18421052631578946,青年,低
22,20000,5.0,C,3500,13.11,0,0.17,0,3,0,0,0,1,0,1,0,0,0,0,0.175,青年,低
25,20000,0.0,C,3500,10.28,0,0.17,1,2,0,0,0,1,0,0,0,0,0,1,0.175,青年,低
23,35500,8.0,A,9000,7.49,0,0.25,0,3,1,0,0,0,0,1,0,0,0,0,0.2535211267605634,青年,低
24,35500,4.0,A,14500,7.327650910579088,0,0.41,0,3,1,0,0,0,1,0,0,0,0,0,0.4084507042253521,青年,中
22,20400,1.0,A,3500,6.99,0,0.17,0,2,0,0,0,1,0,0,0,0,0,1,0.1715686274509804,青年,低
22,35500,0.0,C,4000,12.53,0,0.11,0,2,1,0,0,0,0,1,0,0,0,0,0.11267605633802817,青年,低
23,35500,0.0,C,3000,11.28,0,0.08,1,3,1,0,0,0,0,0,0,1,0,0,0.08450704225352113,青年,低
22,21600,2.0,D,3500,15.361448400724202,1,0.16,0,2,0,0,0,1,0,0,0,1,0,0,0.16203703703703703,青年,低
